Niveau,Onderwijsstructuur,Soort,Indeling,Indelingstype,Type onderwijsdoel,Titel 1,Titel 2,Titel 3,Nummer / Code,Onderwijsdoel,Attitudinaal,Geldig vanaf,Id,Onderwijsniveau_id,Verwant leergebied,Verwant subdomein,Verwant thema
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Meten,Procedures,,2.6,"De leerlingen kunnen allerlei verbanden, patronen en structuren tussen en met grootheden en maatgetallen inzien en ze kunnen betekenisvolle herleidingen uitvoeren.",Nee,31/08/1994,basis-lager-2.6-2055570142,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-meten,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Meten,Procedures,,2.7,De leerlingen kunnen met de gebruikelijke maateenheden betekenisvolle herleidingen uitvoeren.,Nee,31/08/1994,basis-lager-2.7-2035930679,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-meten,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Meten,Procedures,,2.8,De leerlingen kunnen schatten met behulp van referentiepunten.,Nee,31/08/1994,basis-lager-2.8-2340924715,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-meten,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Meten,Procedures,,2.9,"De leerlingen kunnen op een concrete wijze aangeven hoe ze de oppervlakte en de omtrek van een willekeurige, vlakke figuur en van een veelhoek kunnen bepalen.",Nee,31/08/1994,basis-lager-2.9-2715779029,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-meten,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Meten,Procedures,,2.10,De leerlingen kunnen concreet aangeven hoe de inhoud van een balk wordt bepaald.,Nee,31/08/1994,basis-lager-2.10-4226648553,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-meten,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Meten,Procedures,,2.11,De leerlingen kunnen in reële situaties rekenen met geld en geldwaarden.,Nee,31/08/1994,basis-lager-2.11-1594288325,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-meten,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Meten,Procedures,,2.19,"De leerlingen kunnen kloklezen (analoge en digitale klokken). Zij kunnen tijdsintervallen berekenen en zij kennen de samenhang tussen seconden, minuten en uren.",Nee,31/08/1994,basis-lager-2.19-2759375246,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-meten,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Meetkunde,Begripsvorming-wiskundetaal-feitenkennis,,3.1,De leerlingen kunnen begrippen en notaties waarmee de ruimte meetkundig wordt bepaald aan de hand van concrete voorbeelden verklaren.,Nee,31/08/1994,basis-lager-3.1-45199027,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-meetkunde,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Meetkunde,Begripsvorming-wiskundetaal-feitenkennis,,3.2,"De leerlingen kunnen op basis van volgende eigenschappen de volgende meetkundige objecten herkennen en benoemen :
a) in het vlak : punten, lijnen, hoeken en vlakke figuren (driehoeken, vierhoeken, cirkels);
b) in de ruimte : veelvlakken (kubus, balk, piramide) en bol en cilinder.",Nee,31/08/1994,basis-lager-3.2-861078542,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-meetkunde,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Meetkunde,Begripsvorming-wiskundetaal-feitenkennis,,3.3,De leerlingen kunnen de symbolen van de loodrechte stand en van de evenwijdigheid lezen en noteren.,Nee,31/08/1994,basis-lager-3.3-2503105637,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-meetkunde,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Meetkunde,Procedures,,3.4,De leerlingen kunnen de verschillende soorten hoeken classificeren en de verschillende soorten vierhoeken classificeren op grond van zijden en hoeken. Zij kunnen deze ook concreet vormgeven.,Nee,31/08/1994,basis-lager-3.4-2968854896,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-meetkunde,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Meetkunde,Procedures,,3.5,De leerlingen kunnen met een passer een cirkel tekenen.,Nee,31/08/1994,basis-lager-3.5-3687703151,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-meetkunde,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Meetkunde,Procedures,,3.6,"De leerlingen kunnen de begrippen symmetrie, gelijkvormigheid en gelijkheid ontdekken in de realiteit. Ze kunnen zelf eenvoudige geometrische figuren maken.",Nee,31/08/1994,basis-lager-3.6-3623825569,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-meetkunde,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Meetkunde,Procedures,,3.7,"De leerlingen zijn in staat:
- zich ruimtelijk te oriënteren op basis van plattegronden, kaarten, foto's en gegevens over afstand en richting; 
- zich in de ruimte mentaal te verplaatsen en te verwoorden wat ze dan zien.",Nee,31/08/1994,basis-lager-3.7-2172422019,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-meetkunde,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Strategieën en probleemoplossende vaardigheden,,,4.1,"De leerlingen kunnen met concrete voorbeelden aantonen dat er voor hetzelfde wiskundig probleem met betrekking tot getallen, meten, meetkunde en ruimtelijke oriëntatie, soms meerdere oplossingswegen zijn en soms zelfs meerdere oplossingen mogelijk zijn afhankelijk van de wijze waarop het probleem wordt opgevat.",Nee,31/08/1994,basis-lager-4.1-3302408462,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-stratprobv,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Strategieën en probleemoplossende vaardigheden,,,4.2,"De leerlingen zijn in staat om de geleerde begrippen, inzichten, procedures, met betrekking tot getallen, meten en meetkunde, zoals in de respectievelijke eindtermen vermeld, efficiënt te hanteren in betekenisvolle toepassingssituaties, zowel binnen als buiten de klas.",Nee,31/08/1994,basis-lager-4.2-3630348472,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-stratprobv,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Wiskunde - Strategieën en probleemoplossende vaardigheden,,,4.3,De leerlingen kunnen met concrete voorbeelden uit hun leefwereld aangeven welke de rol en het praktisch nut van wiskunde is in de maatschappij.,Nee,31/08/1994,basis-lager-4.3-2956019024,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,http://ilearn.ilabt.imec.be/vocab/curr2/s-stratprobv,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Attitudes,,,5.1,De leerlingen brengen waardering op voor wiskunde als dimensie van menselijke inventiviteit.,Ja,31/08/1994,basis-lager-5.1-562715506,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Attitudes,,,5.2,"De leerlingen ontwikkelen een kritische houding ten aanzien van allerlei cijfermateriaal, tabellen, berekeningen waarvan in hun omgeving bewust of onbewust, gebruik (misbruik) gemaakt wordt om mensen te informeren, te overtuigen, te misleiden …",Ja,31/08/1994,basis-lager-5.2-2286825362,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Attitudes,,,5.3,De leerlingen ervaren dat bezig zijn met wiskunde een actief en een constructief proces is dat kan groeien en uitbreiden als gevolg van eigen denk- en leeractiviteiten; ze ontwikkelen bijgevolg de opvatting dat alle leerlingen wiskundige bekwaamheid kunnen verwerven die kan leiden naar studies en beroepen waarin wiskunde aan bod komt.,Ja,31/08/1994,basis-lager-5.3-3058276357,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,,
Basisonderwijs,Lager Onderwijs,Gewoon,Wiskunde,Leergebied,Eindtermen,Attitudes,,,5.4,"De leerlingen zijn bereid zichzelf vragen te stellen over hun aanpak voor, tijdens en na het oplossen van een wiskundig probleem en willen op basis hiervan hun aanpak bijsturen.",Ja,31/08/1994,basis-lager-5.4-2360627509,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-wiskunde,,
Basisonderwijs,Lager Onderwijs,Gewoon,Ict,Leergebiedoverschrijdende,Eindtermen,Informatie- en communicatietechnologie (ICT),,,1,De leerlingen hebben een positieve houding tegenover ICT en zijn bereid ICT te gebruiken om hen te ondersteunen bij het leren.,Nee,31/08/2003,basis-lager-1-3154454773,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-ict,http://ilearn.ilabt.imec.be/vocab/curr2/s-ict,
Basisonderwijs,Lager Onderwijs,Gewoon,Ict,Leergebiedoverschrijdende,Eindtermen,Informatie- en communicatietechnologie (ICT),,,2,"De leerlingen gebruiken ICT op een veilige, verantwoorde en doelmatige manier.",Nee,31/08/2003,basis-lager-2-643665866,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-ict,http://ilearn.ilabt.imec.be/vocab/curr2/s-ict,
Basisonderwijs,Lager Onderwijs,Gewoon,Ict,Leergebiedoverschrijdende,Eindtermen,Informatie- en communicatietechnologie (ICT),,,3,De leerlingen kunnen zelfstandig oefenen in een door ICT ondersteunde leeromgeving.,Nee,31/08/2003,basis-lager-3-3732732215,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-ict,http://ilearn.ilabt.imec.be/vocab/curr2/s-ict,
Basisonderwijs,Lager Onderwijs,Gewoon,Ict,Leergebiedoverschrijdende,Eindtermen,Informatie- en communicatietechnologie (ICT),,,4,De leerlingen kunnen zelfstandig leren in een door ICT ondersteunde leeromgeving.,Nee,31/08/2003,basis-lager-4-122325399,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-ict,http://ilearn.ilabt.imec.be/vocab/curr2/s-ict,
Basisonderwijs,Lager Onderwijs,Gewoon,Ict,Leergebiedoverschrijdende,Eindtermen,Informatie- en communicatietechnologie (ICT),,,5,De leerlingen kunnen ICT gebruiken om eigen ideeën creatief vorm te geven.,Nee,31/08/2003,basis-lager-5-1741633790,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-ict,http://ilearn.ilabt.imec.be/vocab/curr2/s-ict,
Basisonderwijs,Lager Onderwijs,Gewoon,Ict,Leergebiedoverschrijdende,Eindtermen,Informatie- en communicatietechnologie (ICT),,,6,"De leerlingen kunnen met behulp van ICT voor hen bestemde digitale informatie opzoeken, verwerken en bewaren.",Nee,31/08/2003,basis-lager-6-4096536706,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-ict,http://ilearn.ilabt.imec.be/vocab/curr2/s-ict,
Basisonderwijs,Lager Onderwijs,Gewoon,Ict,Leergebiedoverschrijdende,Eindtermen,Informatie- en communicatietechnologie (ICT),,,7,De leerlingen kunnen ICT gebruiken bij het voorstellen van informatie aan anderen.,Nee,31/08/2003,basis-lager-7-2747842180,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-ict,http://ilearn.ilabt.imec.be/vocab/curr2/s-ict,
Basisonderwijs,Lager Onderwijs,Gewoon,Ict,Leergebiedoverschrijdende,Eindtermen,Informatie- en communicatietechnologie (ICT),,,8,"De leerlingen kunnen ICT gebruiken om op een veilige, verantwoorde en doelmatige manier te communiceren.",Nee,31/08/2003,basis-lager-8-4094544339,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-ict,http://ilearn.ilabt.imec.be/vocab/curr2/s-ict,
Basisonderwijs,Lager Onderwijs,Gewoon,Leren Leren,Leergebiedoverschrijdende,Eindtermen,leren leren,,,1.,De leerlingen kunnen losse gegevens verwerven en gebruiken door ze betekenis te geven en te memoriseren.,Nee,31/08/1994,basis-lager-1-150499233,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-leren-leren,http://ilearn.ilabt.imec.be/vocab/curr2/s-leren-leren,
Basisonderwijs,Lager Onderwijs,Gewoon,Leren Leren,Leergebiedoverschrijdende,Eindtermen,leren leren,,,2.,De leerlingen kunnen op systematische wijze verschillende informatiebronnen op hun niveau zelfstandig gebruiken.,Nee,31/08/1994,basis-lager-2-1687814714,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-leren-leren,http://ilearn.ilabt.imec.be/vocab/curr2/s-leren-leren,
Basisonderwijs,Lager Onderwijs,Gewoon,Leren Leren,Leergebiedoverschrijdende,Eindtermen,leren leren,,,3.,De leerlingen kunnen op systematische wijze samenhangende informatie (ook andere dan teksten) verwerven en gebruiken.,Nee,31/08/1994,basis-lager-3-1705659036,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-leren-leren,http://ilearn.ilabt.imec.be/vocab/curr2/s-leren-leren,
Basisonderwijs,Lager Onderwijs,Gewoon,Leren Leren,Leergebiedoverschrijdende,Eindtermen,leren leren,,,4.,De leerlingen kunnen eenvoudige problemen op systematische en inzichtelijke wijze oplossen.,Nee,31/08/1994,basis-lager-4-1792973823,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-leren-leren,http://ilearn.ilabt.imec.be/vocab/curr2/s-leren-leren,
Basisonderwijs,Lager Onderwijs,Gewoon,Leren Leren,Leergebiedoverschrijdende,Eindtermen,leren leren,,,5.,"De leerlingen kunnen, eventueel onder begeleiding: 
- hun lessen, taken en opdrachten plannen en organiseren;
- hun eigen leerproces controleren en bijsturen.",Nee,31/08/1994,basis-lager-5-2739217588,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-leren-leren,http://ilearn.ilabt.imec.be/vocab/curr2/s-leren-leren,
Basisonderwijs,Lager Onderwijs,Gewoon,Leren Leren,Leergebiedoverschrijdende,Eindtermen,leren leren,,,6.,"Houdingen en overtuigingen
De leerlingen kunnen op hun niveau leren met:
- nauwkeurigheid;
- efficiëntie;
- wil tot zelfstandigheid;
- voldoende zelfvertrouwen;
- voldoende weerbaarheid;
- houding van openheid;
- kritische zin.",Nee,31/08/1994,basis-lager-6-3597771002,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-leren-leren,http://ilearn.ilabt.imec.be/vocab/curr2/s-leren-leren,
Basisonderwijs,Lager Onderwijs,Gewoon,Sociale Vaardigheden,Leergebiedoverschrijdende,Eindtermen,Sociale vaardigheden - Domein relatiewijzen,Relatiewijzen,,1.1,De leerlingen kunnen zich op een assertieve wijze voorstellen.,Nee,31/08/1994,basis-lager-1.1-1945502451,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-sociale-vaardigheden,http://ilearn.ilabt.imec.be/vocab/curr2/s-sociale-vaardigheden,
Basisonderwijs,Lager Onderwijs,Gewoon,Sociale Vaardigheden,Leergebiedoverschrijdende,Eindtermen,Sociale vaardigheden - Domein relatiewijzen,Relatiewijzen,,1.2,De leerlingen kunnen in omgang met anderen respect en waardering opbrengen.,Nee,31/08/1994,basis-lager-1.2-112546795,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-sociale-vaardigheden,http://ilearn.ilabt.imec.be/vocab/curr2/s-sociale-vaardigheden,
Basisonderwijs,Lager Onderwijs,Gewoon,Sociale Vaardigheden,Leergebiedoverschrijdende,Eindtermen,Sociale vaardigheden - Domein relatiewijzen,Relatiewijzen,,1.3,De leerlingen kunnen zorg opbrengen voor iets of iemand anders.,Nee,31/08/1994,basis-lager-1.3-3726375006,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-sociale-vaardigheden,http://ilearn.ilabt.imec.be/vocab/curr2/s-sociale-vaardigheden,
Basisonderwijs,Lager Onderwijs,Gewoon,Sociale Vaardigheden,Leergebiedoverschrijdende,Eindtermen,Sociale vaardigheden - Domein relatiewijzen,Relatiewijzen,,1.4,De leerlingen kunnen hulp vragen en zich laten helpen.,Nee,31/08/1994,basis-lager-1.4-421133568,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-sociale-vaardigheden,http://ilearn.ilabt.imec.be/vocab/curr2/s-sociale-vaardigheden,
Basisonderwijs,Lager Onderwijs,Gewoon,Sociale Vaardigheden,Leergebiedoverschrijdende,Eindtermen,Sociale vaardigheden - Domein relatiewijzen,Relatiewijzen,,1.5,De leerlingen kunnen bij groepstaken leiding geven en onder leiding van een medeleerling meewerken.,Nee,31/08/1994,basis-lager-1.5-1072298546,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-sociale-vaardigheden,http://ilearn.ilabt.imec.be/vocab/curr2/s-sociale-vaardigheden,
Basisonderwijs,Lager Onderwijs,Gewoon,Sociale Vaardigheden,Leergebiedoverschrijdende,Eindtermen,Sociale vaardigheden - Domein relatiewijzen,Relatiewijzen,,1.6,De leerlingen kunnen kritisch zijn en een eigen mening formuleren.,Nee,31/08/1994,basis-lager-1.6-3548558151,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-sociale-vaardigheden,http://ilearn.ilabt.imec.be/vocab/curr2/s-sociale-vaardigheden,
Basisonderwijs,Lager Onderwijs,Gewoon,Sociale Vaardigheden,Leergebiedoverschrijdende,Eindtermen,Sociale vaardigheden - Domein relatiewijzen,Relatiewijzen,,1.7,De leerlingen kunnen zich weerbaar opstellen naar leeftijdsgenoten en volwassenen toe door signalen te geven die voor anderen begrijpelijk en aanvaardbaar zijn.,Nee,31/08/1994,basis-lager-1.7-3349170180,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-sociale-vaardigheden,http://ilearn.ilabt.imec.be/vocab/curr2/s-sociale-vaardigheden,
Basisonderwijs,Lager Onderwijs,Gewoon,Sociale Vaardigheden,Leergebiedoverschrijdende,Eindtermen,Sociale vaardigheden - Domein relatiewijzen,Relatiewijzen,,1.8,De leerlingen kunnen zich discreet opstellen.,Nee,31/08/1994,basis-lager-1.8-2053230736,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-sociale-vaardigheden,http://ilearn.ilabt.imec.be/vocab/curr2/s-sociale-vaardigheden,
Basisonderwijs,Lager Onderwijs,Gewoon,Sociale Vaardigheden,Leergebiedoverschrijdende,Eindtermen,Sociale vaardigheden - Domein relatiewijzen,Relatiewijzen,,1.9,"De leerlingen kunnen ongelijk of onmacht toegeven, kritiek beluisteren en eruit leren.",Nee,31/08/1994,basis-lager-1.9-475309789,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-sociale-vaardigheden,http://ilearn.ilabt.imec.be/vocab/curr2/s-sociale-vaardigheden,
Basisonderwijs,Lager Onderwijs,Gewoon,Sociale Vaardigheden,Leergebiedoverschrijdende,Eindtermen,Sociale vaardigheden - Domein gespreksconventies,,,2.,De leerlingen kunnen in functionele situaties een aantal verbale en niet-verbale gespreksconventies naleven.,Nee,31/08/1994,basis-lager-2-875193897,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-sociale-vaardigheden,http://ilearn.ilabt.imec.be/vocab/curr2/s-sociale-vaardigheden,
Basisonderwijs,Lager Onderwijs,Gewoon,Sociale Vaardigheden,Leergebiedoverschrijdende,Eindtermen,Sociale vaardigheden - Domein samenwerking,,,3.,"De leerlingen kunnen samenwerken met anderen, zonder onderscheid van sociale achtergrond, geslacht of etnische origine.",Nee,31/08/1994,basis-lager-3-3429633894,http://ilearn.ilabt.imec.be/vocab/ondniv/basis-lager,http://ilearn.ilabt.imec.be/vocab/curr2/l-sociale-vaardigheden,http://ilearn.ilabt.imec.be/vocab/curr2/s-sociale-vaardigheden,
